ID,Yield
ID_SV7AFMBC72LB,100.638565
ID_PAPK30H37SIW,808.2155
ID_URRQOVPPCBQ4,172.88939
ID_CQPXYYK4KGB7,322.02957
ID_RJIJXF4OS4RL,-3.4557505
ID_APUXW8HC4K6B,1169.8947
ID_61Q9C9GGPHDI,1416.9371
ID_ZWZRMNC7OOCV,256.2786
ID_IYKX7HR08L6A,74.66466
ID_AIG281L5ZHU8,230.67064
ID_NHUOZPKIO0BR,390.89154
ID_LLYN4K7KIT4R,381.7132
ID_0TSE5OLEV8WK,436.96555
ID_H992DU9HM8DQ,304.1785
ID_UK0CBXPBQ5RY,1317.2988
ID_RDPY3EBXFJ5O,1109.82
ID_5L97TY473GY5,1361.358
ID_5B1X9MC1IFX0,324.48212
ID_ECWVAC40SNWB,861.0477
ID_OE87AT5TAUEI,2123.006
ID_XR12GEBM8H2K,1348.3357
ID_LJ2AP4BNL25Y,450.84027
ID_LH311ABG9XDL,316.2398
ID_HXONOBB4HD6T,1913.3495
ID_7AOOKABBB6N8,1491.5516
ID_Z17C9TLMF1MJ,171.74675
ID_3PUBL95YQ1AF,767.3087
ID_3RUIBILNO5TH,32.92986
ID_9VMYZE08M98X,764.8223
ID_6SDJYMNC1T2Z,96.7373
ID_61DT371A8JKT,330.95746
ID_R51LYLFQUFIL,652.88806
ID_MJYLQ159US1Y,911.0922
ID_QQHLY17D6RBD,1297.57
ID_Y84JBGTU3NGV,665.41876
ID_V8BHOZICY6IF,362.7265
ID_DZ1R5TGC156F,665.41876
ID_UQTR8CQ5LH50,1402.8552
ID_CK56LDNW1478,783.0433
ID_QJGUBXWDDCRS,705.1903
ID_H7YHR5OTSNS5,168.2389
ID_8FRJCZZGLIRC,730.7199
ID_U29DLWFB48GG,272.69974
ID_W3OHI7MAVC24,86.29935
ID_1ZY88AN5LZD4,382.90726
ID_OC5EEB6B892L,769.9606
ID_CMWPG2PIB75R,682.6522
ID_NWEI411ITDHM,708.2481
ID_G49PUGN2HFAD,267.8985
ID_GSNP1IEZEQBC,499.44418
ID_GJUS6RREHQ81,842.88855
ID_7F8MCGYBVNP9,410.598
ID_0L3CDZHQMEW6,742.8668
ID_WWW8P7C0BWWD,313.31122
ID_K5SN27S6ODNO,869.2909
ID_UFYYFX1MOUMV,361.05157
ID_D0724QR6ZQQF,1428.7141
ID_PMSOXFT4FYDW,726.82086
ID_SO7VGCA3U32O,550.90485
ID_FRF1EVPIL6HX,791.4488
ID_82CBKU1NDJ0V,1261.8114
ID_RX8DANVXO123,383.2815
ID_ILC9A9DN5G2Z,773.05994
ID_2GDKRWUIWI9Y,127.36067
ID_RBQ5VAV4DJ5G,775.7882
ID_UOQYVR79LGBI,533.84985
ID_K6AD8QUXXR6Y,74.66466
ID_J342KZ43X2VJ,597.617
ID_XPEQ4HVRRQX3,2597.1663
ID_AJUG34L464MU,709.0713
ID_JF3KG0PYDKQF,1834.8734
ID_L9Y3DAFA0E72,554.1328
ID_E6BGEQJGO571,229.2032
ID_SP088I6KHJYU,362.93552
ID_044M7JJ7F7ZH,785.3916
ID_FWCKHCWUI2ZA,309.08862
ID_RYVNAORY2187,234.37129
ID_AKABUF8B09YM,773.05994
ID_S2JJQXZHA1AS,438.3184
ID_4QOOOG43P1EL,1094.6617
ID_X7Y0DSAFDFLN,760.8304
ID_HBHBHNCY4HVH,393.40988
ID_BD6WGXMV0N9M,386.75748
ID_L96Q9Y8ZKZ8E,1144.3408
ID_THWRW6UMVR43,331.5145
ID_BORVFDCCKT0H,752.3803
ID_2L25K22ZLQPZ,376.13037
ID_YUL27A9GYMND,408.27896
ID_8MKACM85VSCS,2519.63
ID_4060CUEUW7HI,362.7265
ID_Q0SM7VK3YP8B,181.1993
ID_KFDMKLKS776M,403.86514
ID_JFSU9KK3JSCO,1622.6449
ID_YDVQY6M9SDE1,318.9683
ID_24UQHTEAU2MZ,358.5176
ID_SGZSFYIOBIN2,551.1019
ID_JNBPHXXIFBMH,346.4882
ID_ZDH7Q9PB2ZFC,329.02127
ID_Z8L5CROZXDD9,740.533
ID_BFWA63TCREXQ,307.5747
ID_M3DHWRLA56N4,1414.3862
ID_7QNMKE9U82HO,1072.9779
ID_75A7EFD9RIO4,178.10297
ID_ZGRBK42R4LAE,342.8788
ID_E69IMEJ5DN9Q,403.6586
ID_9GU549TH7ZK3,947.35175
ID_32IOWXYS1DUU,136.42207
ID_055AL1ZL5ZQ3,113.17012
ID_1D24WF1F56XL,172.88939
ID_C8563RHWH4R1,362.7265
ID_FWYXQF7RP0NA,626.97534
ID_RUQF0NVO7GUP,113.17012
ID_U51NJXF1ANRX,296.36078
ID_52E5N2X6YPZC,406.6393
ID_5605KFWD5KLI,602.5987
ID_RP1T12JOZ0W5,424.3498
ID_1NJF183VW7MV,22.13925
ID_YBW0BLUZSB09,500.77386
ID_EMWY1EBQA2OW,-3.4557505
ID_PRZUQ2CC6YQL,792.28986
ID_DR9MHVZLS2J3,148.51154
ID_F9Z4KJ1ATXQX,376.62686
ID_1IEQS1MMJVNU,1229.3383
ID_Y5OJFJ4ELKBO,1894.3505
ID_OYZLWHPXC232,148.51154
ID_RIJPB9ZK7QMJ,843.5982
ID_5YLAHA1RPCLZ,548.63794
ID_7YD43YGQEHAG,160.56085
ID_Z2128MPPJH3I,340.6202
ID_6E9C80EV7UVB,547.776
ID_V292OF4LJFY6,534.3135
ID_GZWEN5J0753A,135.46152
ID_DZJI74TH27S2,672.5395
ID_VB20G3017OT3,1721.1511
ID_PFR5TR9NSJ44,466.72342
ID_CGEMGXF9GKAN,783.1634
ID_UQN5YELSPFW4,667.65125
ID_9KQ04PBVJQ2Z,493.3537
ID_4XS5DB6R0W1W,3710.1477
ID_0LIP6T5ZSM47,730.7199
ID_EKT3T87PW61E,398.2652
ID_8APYWALBVJJG,490.88974
ID_IZNAGRDXI416,558.2691
ID_O8JW768V2WBT,789.16614
ID_QB1EGGOG4PKU,371.98267
ID_QL474TRJZ4KT,267.8985
ID_JS00JMA9OC55,238.97595
ID_KX93WT2WM8KI,392.42142
ID_88T4KAWBOXD2,831.2167
ID_AYEXJ449FHYB,239.29543
ID_WAMWUG0WHB97,1050.324
ID_MNSBZZRLVYAB,539.081
ID_NIO4I0V8DWYJ,113.17012
ID_NIZWE5DL0ZEP,823.38007
ID_9NCKQGLK3SD9,337.46167
ID_5OSGLVZW9D29,890.041
ID_6XPJZR8ZCIC2,283.85626
ID_IY0SP642OW24,665.41876
ID_RIYH64Y97QRK,552.8459
ID_XSP6B48LKWT8,435.73
ID_W753O33BW3BB,484.0772
ID_RWJ0XTITY982,1898.3201
ID_EUEIBIX6TBO2,370.63916
ID_WH5AACW8DNG9,244.19342
ID_NKCHBHQGHFQJ,405.6948
ID_55LF7DAPVUM9,377.82355
ID_QCVF1IC80H55,282.91815
ID_TTYI3X4FHRSK,579.8757
ID_FAVZ1A7JE66Y,172.88939
ID_K3QDY7VQTJ4Z,378.44556
ID_SXVSUXY5UZAB,70.902756
ID_5K5QDTT6M6RR,213.96309
ID_LVWYORSZVO3S,256.79285
ID_6ECLIA2352NF,164.19925
ID_W9B36B5RXLXB,1778.9232
ID_FBND5TKBJU4V,270.34018
ID_IEG1EPIW3QJE,602.5987
ID_XBAKEC3FGVOI,323.10904
ID_YX1YSBJPV00F,232.9242
ID_CNJ0199EZ0Z5,226.44476
ID_9HZRXVLF8O7Q,371.196
ID_N8DOGSGMLEEF,395.90985
ID_QTT6DFO6C20M,194.76552
ID_84TIYB63GU2Q,156.98863
ID_I13964DD6KTD,365.4219
ID_31NJ27Y0VJFL,254.85352
ID_SFCM114U57TL,217.97218
ID_JO7PGDO0GSL6,609.7563
ID_GL342CDVL9P5,352.20898
ID_89HGYIT9L72K,487.59216
ID_GMN55BKSKYR7,1135.1453
ID_IPCZ9G8W2MEV,804.69104
ID_YTTWCTKL25FS,754.63574
ID_RXK77X7AJU1K,552.6886
ID_7DF2UHVO2YDW,482.31448
ID_S8ILQIMNR33S,834.2463
ID_9CZKHNKM1I86,483.44946
ID_QV0YP4S4M4EW,405.37006
ID_6NW6LZZP4YSO,890.8169
ID_11VV8EJUCW0H,3361.294
ID_12B9ODTQEDJP,435.73
ID_O9F0DSRI883S,328.93295
ID_UGZM1YTX1O1E,438.3184
ID_K9QDUU90W0VF,554.9565
ID_NSYRKSMPHBU1,654.1676
ID_VTPNQBR81BM9,549.3787
ID_39OMID9QCOG0,367.211
ID_1PEZ9AQEX5YZ,504.0198
ID_KMV01O5FI1RE,178.30435
ID_D8YY9UAL3DUU,951.1919
ID_MK1LEGI0K09C,721.61346
ID_SIGZ0JBXQGOV,197.22055
ID_TVKRFN7WM03R,276.95386
ID_0BEO9O1TBGD7,404.3188
ID_0LAUIA0BNIC1,331.5145
ID_J3ASN4NEHJWU,491.24597
ID_E0C4Y5E20718,934.61523
ID_42C9CZBA94GA,244.19342
ID_YR8ZM2POXIMW,197.52744
ID_CI5T4HTPFSD5,2873.4749
ID_A43CG1H8ISRO,347.9492
ID_3CEHUW3S0G0K,845.08325
ID_TXB3AVJR817F,424.3498
ID_EARHOHWMJBZN,827.5297
ID_3VLU0ZG4HZCJ,341.01584
ID_BXY0XWQ3PB64,638.5877
ID_QRR9XFG9T842,637.0528
ID_EUX6TSC8JHCM,400.31824
ID_QFOI09YR3VXI,449.548
ID_YV25FQOXZ8MV,2.205387
ID_7FQESEUZAD3Z,335.03827
ID_CNWL7DTP3YX4,320.40125
ID_T55BT4VODB0E,155.7131
ID_RV1AQV8A2YO5,910.13574
ID_4LD71OA2HWJA,450.91006
ID_MURY55Z0UGAN,313.31122
ID_N2FMG5146H3F,232.14566
ID_UTINEMLC3YZ8,376.46854
ID_2YV5CPEX8PQX,1093.4303
ID_G04CAJF9PJPJ,328.93295
ID_VQQC20SF8PFA,159.26471
ID_XLERVZJLB89L,497.41843
ID_55VQDPWDVUJN,1179.6423
ID_ZQ8CAFATMFQ4,186.547
ID_G0F3TN5NG6BH,251.71858
ID_PF85WDFZ5SIC,299.06216
ID_LPA096T2PA37,427.74298
ID_TOJV71OD5IJA,505.60294
ID_OC71Q8G1PU9X,698.02295
ID_ALXWTRGLKYET,460.40848
ID_L25QRS7Z1I48,627.27356
ID_ZJX6UR06AOQN,155.7131
ID_J18Z7G8MKNNW,875.17255
ID_A1FRWN0WLOW3,620.9185
ID_1WMN80LOMPYX,680.36365
ID_PN8SLC70UAFU,425.24207
ID_Y0VLNN9FFCDB,1189.2186
ID_KSNG2EHQWVN2,5101.24
ID_6W3UCOWAIKFY,246.08394
ID_SAMIPB6FVS35,686.23114
ID_5XWLZR0M55MG,715.9177
ID_XS38KEFXELD5,462.10425
ID_59TDKRUHGJTU,441.0006
ID_LA52IZ1MKC63,93.84487
ID_HUS8E1K54UTE,622.5711
ID_I13GK4NJXW16,1081.002
ID_VNANLNWRQBB6,407.52872
ID_S9RY48JU1EY7,645.1444
ID_4STCBR16P9VP,1002.38983
ID_8975M70FEDGV,1270.6816
ID_DUBR80BZKU6Y,285.31747
ID_MAEEJ3FRNXBQ,318.05637
ID_H4AAIXVXUTIW,1651.269
ID_9O8JMRL331Z1,252.69215
ID_NGSCERQ2QDX4,340.97333
ID_6LCF9GFNTUHP,370.7986
ID_P1FUZAFI9H4Z,729.1946
ID_98FVLR8JYSIK,805.61487
ID_21Q3Q5YNLZZX,665.41876
ID_PBBKRFRQIL4M,300.23624
ID_XUQ4DJPJN922,384.20285
ID_XN9SQO2E71Y5,271.00458
ID_16EL4RBE07V4,500.5209
ID_J9A3XKAY092U,429.932
ID_SI3U6TVMFSLR,1598.5288
ID_MZPNEAO40UOF,586.91614
ID_JMOP4XUA0I7Z,419.5281
ID_3K7O1OS7SC87,805.931
ID_1FKKC1Y469H8,472.4374
ID_KLWMKKI8XBMZ,413.1713
ID_INV1UN5XSNO4,459.32236
ID_FCP0ZRWKWL2B,390.5963
ID_L7DSNSBA5RQQ,257.9491
ID_SECEK6SG1NI8,2149.6694
ID_ZZH6SDGIBPVQ,764.8223
ID_NKCBC5AYF2O5,939.8976
ID_HCUH5OSOLYNC,480.46497
ID_P2YVKXAWU6J2,681.4655
ID_H5DAKY1IT85H,1291.1752
ID_FN2NLEWDMB6D,332.68
ID_FQRTZI314E4V,1851.1884
ID_605VN4QHNIDI,399.24338
ID_J9MMOAJFJ2J9,416.4191
ID_2N51RJM7IWTE,449.5078
ID_G7LKS3J2NRV9,603.416
ID_B75HPYZV9PLR,844.14294
ID_IJFSC215A8T5,235.06999
ID_XUJ8JAS1QTG5,110.272766
ID_OC29SB0GECK9,395.75833
ID_0ZW1XY8NZ5AA,110.272766
ID_XUYVTZH1U6V5,583.5312
ID_TUQ7O8VZEO8Q,1012.47906
ID_XL5X7DAJMM1B,390.89154
ID_6GOHOWR9UQEB,572.0077
ID_OSG7JPS4CTQ6,626.6037
ID_TYWY3ZJA2J5I,2090.8923
ID_E8R8OU0PL6KU,989.07745
ID_NVSZ1QLGBUT6,325.2532
ID_B6DWB2FSMPKC,377.8651
ID_P0UJZBSPVHUE,1287.0472
ID_O9LKW41W3CE6,281.54306
ID_APVY0ZAA2T96,331.5145
ID_DXH0G1YZBCCY,665.41876
ID_50FMQ8VLWTYD,1126.562
ID_MPXG6OFK28RA,1195.0079
ID_KO5Q9YHKSLDL,761.8842
ID_5RN40WEWP1EL,777.2502
ID_C22JIXZIZSL4,300.23624
ID_9DQB1KQZBTV8,263.47485
ID_CQHWUNCL5PCX,528.36676
ID_J5OEXVDCNB0P,779.73065
ID_RDH6HLOB2U92,325.71548
ID_8TPHQ60JF6EX,367.19028
ID_1PB93FWUQFQB,330.85098
ID_3N976J1OGQLO,645.7012
ID_7KUFT15M92QJ,545.6837
ID_PCCPOOUSGB06,188.72174
ID_3FRDNPVY5FNP,1564.2915
ID_BK9ZR4TDE7NZ,698.52124
ID_OUWYLUIH2R51,460.71478
ID_L5ZLQMRH6KKF,630.90173
ID_Q4UW4DG55OJW,635.51276
ID_OYF1ASPZJQNP,497.90454
ID_GZUUS62OBWF1,1233.6326
ID_KKZDBKDWVPID,341.01584
ID_YCYMKBL2CA1K,362.93552
ID_KHTP23X20T5I,364.0449
ID_PVCGOZWIYCRW,726.82086
ID_32NAED58MFBN,639.8244
ID_N20MRZDYH6K2,876.9475
ID_DBTQY3BIX7K1,315.8992
ID_VXHEQJCSAEGO,362.93552
ID_1UBFDMDD35E0,376.62686
ID_UTQLHUO15C6P,1287.1765
ID_KUQSQP4UEPNX,3531.4229
ID_NG1BV8SLDLT6,171.4853
ID_3WE5BFF4QQ07,376.0384
ID_OJCKZSAW11FT,912.14343
ID_01FMRJ8CZ1B9,270.85275
ID_UFCY75JEV9LT,359.54626
ID_2EZWQR6H2KMD,825.92206
ID_VDBLFDMIL8NG,731.1056
ID_AT56XBOIGQNE,1047.8375
